error	steps
15979232719.0	823.0
15979232719.0	824.0
15979232719.0	825.0
15979232719.0	826.0
15979232719.0	827.0
15979232719.0	828.0
15979232719.0	829.0
15979232719.0	830.0
15979232719.0	831.0
15979232719.0	832.0
15979232719.0	833.0
15979232719.0	834.0
15979232719.0	835.0
15975414097.0	836.0
15975414097.0	837.0
15975414097.0	838.0
15975414097.0	839.0
15975414097.0	840.0
15975414097.0	841.0
15975414097.0	842.0
15975414097.0	843.0
15975414097.0	844.0
15975414097.0	845.0
15975414097.0	846.0
15975414097.0	847.0
15975414097.0	848.0
15975414097.0	849.0
15975414097.0	850.0
15975414097.0	851.0
15975414097.0	852.0
15975414097.0	853.0
15975414097.0	854.0
15975414097.0	855.0
15975414097.0	856.0
15975414097.0	857.0
15975414097.0	858.0
15975414097.0	859.0
15975414097.0	860.0
15975414097.0	861.0
15975414097.0	862.0
15975414097.0	863.0
15975414097.0	864.0
15975414097.0	865.0
15975414097.0	866.0
15975414097.0	867.0
15975414097.0	868.0
15975414097.0	869.0
15975414097.0	870.0
15975414097.0	871.0
15975414097.0	872.0
15975414097.0	873.0
15975414097.0	874.0
15975414097.0	875.0
15975414097.0	876.0
15975414097.0	877.0
15975414097.0	878.0
15975414097.0	879.0
15975414097.0	880.0
15975414097.0	881.0
15975414097.0	882.0
15975414097.0	883.0
15975414097.0	884.0
15975414097.0	885.0
15975414097.0	886.0
15975414097.0	887.0
15975414097.0	888.0
15975414097.0	889.0
15975414097.0	890.0
15975414097.0	891.0
15975414097.0	892.0
15975414097.0	893.0
15975414097.0	894.0
15975414097.0	895.0
15975414097.0	896.0
15975414097.0	897.0
15975414097.0	898.0
15975414097.0	899.0
15975414097.0	900.0
15975414097.0	901.0
15975414097.0	902.0
15975414097.0	903.0
15975414097.0	904.0
15975414097.0	905.0
15975414097.0	906.0
15975414097.0	907.0
15975414097.0	908.0
15975414097.0	909.0
15975414097.0	910.0
15975414097.0	911.0
15975414097.0	912.0
15975414097.0	913.0
15975414097.0	914.0
15975414097.0	915.0
15975414097.0	916.0
15975414097.0	917.0
15975414097.0	918.0
15975414097.0	919.0
15975414097.0	920.0
15975414097.0	921.0
15975414097.0	922.0
15975414097.0	923.0
15975414097.0	924.0
15975414097.0	925.0
15975414097.0	926.0
15975414097.0	927.0
15975414097.0	928.0
15975414097.0	929.0
15975414097.0	930.0
15975414097.0	931.0
15975414097.0	932.0
15975414097.0	933.0
15975414097.0	934.0
15975414097.0	935.0
15975414097.0	936.0
